,I09,I10,I11
5658,0.255,0.235,0.235
5659,0.255,0.25,0.235
5660,0.255,0.235,0.23
5661,0.255,0.235,0.23
5662,0.26,0.23,0.235
5663,0.255,0.23,0.235
5664,0.255,0.23,0.235
5665,0.255,0.24,0.235
5666,0.255,0.23,0.245
5667,0.255,0.25,0.25
5668,0.255,0.24,0.23
5669,0.255,0.24,0.235
5670,0.255,0.24,0.235
5671,0.255,0.235,0.23
5672,0.255,0.23,0.235
5673,0.255,0.235,0.24
5674,0.255,0.24,0.23
5675,0.255,0.235,0.235
5676,0.255,0.23,0.235
5677,0.255,0.235,0.23
5678,0.255,0.235,0.235
5679,0.255,0.23,0.25
5680,0.255,0.23,0.245
5681,0.255,0.23,0.23
5682,0.255,0.24,0.24
5683,0.255,0.225,0.225
5684,0.255,0.235,0.235
5685,0.255,0.22,0.235
5686,0.255,0.235,0.235
5687,0.255,0.225,0.235
5688,0.255,0.25,0.235
5689,0.255,0.235,0.235
5690,0.255,0.235,0.235
5691,0.255,0.23,0.23
5692,0.255,0.225,0.235
5693,0.255,0.24,0.23
5694,0.255,0.235,0.235
5695,0.255,0.23,0.245
5696,0.255,0.24,0.25
5697,0.31,0.245,0.235
5698,0.255,0.225,0.255
5699,0.255,0.23,0.24
5700,0.255,0.23,0.235
5701,0.255,0.24,0.23
5702,0.255,0.23,0.235
5703,0.255,0.235,0.235
5704,0.255,0.235,0.235
5705,0.255,0.235,0.275
5706,0.255,0.24,0.23
5707,0.255,0.235,0.235
5708,0.255,0.23,0.235
5709,0.255,0.225,0.235
5710,0.255,0.24,0.225
5711,0.255,0.235,0.23
5712,0.255,0.245,0.235
5713,0.255,0.24,0.235
5714,0.255,0.235,0.235
5715,0.255,0.235,0.235
5716,0.255,0.235,0.235
5717,0.255,0.235,0.23
5718,0.255,0.21,0.23
5719,0.255,0.235,0.23
5720,0.255,0.23,0.23
5721,0.255,0.23,0.25
5722,0.255,0.23,0.24
5723,0.255,0.235,0.235
5724,0.255,0.23,0.225
5725,0.255,0.235,0.23
5726,0.255,0.225,0.23
5727,0.255,0.245,0.25
5728,0.255,0.225,0.23
5729,0.255,0.235,0.23
5730,0.255,0.235,0.235
5731,0.255,0.23,0.235
5732,0.255,0.235,0.245
5733,0.255,0.23,0.23
5734,0.255,0.23,0.23
5735,0.255,0.255,0.25
5736,0.255,0.235,0.235
5737,0.255,0.23,0.23
5738,0.255,0.225,0.25
5739,0.255,0.235,0.225
5740,0.255,0.24,0.23
5741,0.255,0.235,0.22
5742,0.255,0.235,0.23
5743,0.255,0.245,0.23
5744,0.255,0.235,0.235
5745,0.255,0.225,0.235
5746,0.255,0.235,0.23
5747,0.255,0.235,0.23
5748,0.255,0.23,0.25
5749,0.255,0.24,0.235
5750,0.255,0.245,0.245
5751,0.255,0.24,0.235
5752,0.255,0.235,0.23
5753,0.255,0.23,0.23
5754,0.255,0.235,0.23
5755,0.255,0.235,0.225
5756,0.255,0.24,0.235
5757,0.255,0.24,0.235
5758,0.255,0.23,0.245
5759,0.255,0.23,0.245
5760,0.255,0.225,0.23
5761,0.255,0.235,0.225
5762,0.255,0.235,0.245
5763,0.255,0.225,0.23
5764,0.255,0.235,0.22
5765,0.255,0.23,0.225
5766,0.255,0.235,0.23
5767,0.255,0.225,0.23
5768,0.255,0.255,0.235
5769,0.255,0.235,0.23
5770,0.255,0.235,0.235
5771,0.255,0.235,0.235
5772,0.255,0.225,0.235
5773,0.255,0.245,0.23
5774,0.255,0.255,0.225
5775,0.255,0.23,0.235
5776,0.255,0.24,0.23
5777,0.255,0.24,0.235
5778,0.255,0.23,0.245
5779,0.255,0.235,0.23
5780,0.255,0.235,0.245
5781,0.255,0.235,0.245
5782,0.255,0.235,0.23
5783,0.255,0.235,0.25
5784,0.255,0.25,0.24
5785,0.255,0.235,0.23
5786,0.255,0.23,0.25
5787,0.255,0.23,0.225
5788,0.255,0.235,0.23
5789,0.255,0.225,0.23
5790,0.255,0.24,0.24
5791,0.255,0.24,0.23
5792,0.255,0.255,0.235
5793,0.255,0.235,0.235
5794,0.255,0.23,0.235
5795,0.255,0.23,0.24
5796,0.255,0.24,0.245
5797,0.255,0.23,0.235
5798,0.255,0.235,0.23
5799,0.255,0.245,0.235
5800,0.255,0.215,0.24
5801,0.255,0.235,0.235
5802,0.255,0.25,0.235
5803,0.255,0.23,0.235
5804,0.255,0.26,0.23
5805,0.255,0.235,0.24
5806,0.255,0.24,0.22
5807,0.255,0.235,0.245
5808,0.255,0.235,0.23
5809,0.255,0.225,0.235
5810,0.255,0.24,0.23
5811,0.255,0.24,0.235
5812,0.255,0.235,0.23
5813,0.255,0.235,0.23
5814,0.255,0.22,0.23
5815,0.255,0.245,0.245
5816,0.255,0.24,0.23
5817,0.255,0.235,0.23
5818,0.255,0.235,0.235
5819,0.255,0.225,0.235
5820,0.255,0.245,0.23
5821,0.255,0.235,0.235
5822,0.255,0.24,0.235
5823,0.26,0.24,0.23
5824,0.255,0.23,0.235
5825,0.255,0.235,0.235
5826,0.255,0.24,0.23
5827,0.255,0.235,0.235
5828,0.255,0.24,0.235
5829,0.255,0.24,0.225
5830,0.255,0.235,0.245
5831,0.265,0.24,0.235
5832,0.255,0.23,0.23
5833,0.255,0.24,0.25
5834,0.255,0.235,0.235
5835,0.255,0.235,0.25
5836,0.255,0.235,0.235
5837,0.255,0.235,0.23
5838,0.255,0.24,0.24
5839,0.255,0.245,0.235
5840,0.255,0.24,0.23
5841,0.255,0.235,0.245
5842,0.255,0.235,0.23
5843,0.255,0.23,0.235
5844,0.255,0.265,0.23
5845,0.265,0.24,0.23
5846,0.255,0.24,0.24
5847,0.255,0.235,0.23
5848,0.255,0.235,0.22
5849,0.255,0.235,0.235
5850,0.255,0.235,0.23
5851,0.255,0.24,0.235
5852,0.255,0.235,0.23
5853,0.255,0.22,0.23
5854,0.255,0.235,0.25
5855,0.255,0.23,0.235
5856,0.255,0.22,0.22
5857,0.255,0.24,0.23
5858,0.255,0.235,0.225
5859,0.255,0.23,0.235
5860,0.255,0.245,0.24
5861,0.255,0.235,0.23
5862,0.255,0.235,0.23
5863,0.255,0.22,0.24
5864,0.255,0.24,0.235
5865,0.255,0.235,0.23
5866,0.255,0.255,0.235
5867,0.26,0.235,0.235
5868,0.255,0.235,0.225
5869,0.255,0.24,0.235
5870,0.255,0.24,0.245
5871,0.255,0.235,0.235
5872,0.255,0.23,0.25
5873,0.255,0.225,0.225
5874,0.255,0.235,0.27
5875,0.255,0.23,0.235
5876,0.255,0.23,0.235
5877,0.255,0.23,0.235
5878,0.255,0.235,0.245
5879,0.255,0.24,0.235
5880,0.255,0.23,0.23
5881,0.255,0.265,0.22
5882,0.255,0.24,0.24
5883,0.255,0.235,0.23
5884,0.255,0.275,0.23
5885,0.255,0.235,0.245
5886,0.255,0.235,0.24
5887,0.255,0.245,0.24
5888,0.255,0.23,0.235
5889,0.255,0.25,0.25
5890,0.255,0.225,0.23
5891,0.255,0.235,0.24
5892,0.255,0.235,0.22
5893,0.255,0.225,0.235
5894,0.255,0.22,0.25
5895,0.255,0.24,0.23
5896,0.255,0.24,0.23
5897,0.255,0.235,0.235
5898,0.255,0.225,0.24
5899,0.255,0.235,0.24
5900,0.255,0.24,0.225
5901,0.255,0.225,0.235
5902,0.255,0.25,0.235
5903,0.255,0.235,0.24
5904,0.255,0.24,0.235
5905,0.255,0.235,0.235
5906,0.255,0.225,0.23
5907,0.255,0.24,0.23
5908,0.255,0.245,0.235
5909,0.255,0.235,0.245
5910,0.255,0.23,0.225
5911,0.255,0.23,0.23
5912,0.255,0.235,0.23
5913,0.255,0.225,0.24
5914,0.255,0.235,0.225
5915,0.255,0.235,0.225
5916,0.255,0.23,0.235
5917,0.255,0.225,0.235
5918,0.255,0.225,0.23
5919,0.255,0.23,0.235
5920,0.255,0.23,0.25
5921,0.255,0.23,0.245
5922,0.255,0.235,0.23
5923,0.255,0.225,0.235
5924,0.255,0.235,0.245
5925,0.265,0.235,0.23
5926,0.255,0.23,0.235
5927,0.255,0.225,0.235
5928,0.255,0.235,0.235
5929,0.255,0.235,0.23
5930,0.255,0.235,0.235
5931,0.255,0.23,0.235
5932,0.255,0.23,0.235
5933,0.255,0.235,0.235
5934,0.26,0.225,0.23
5935,0.255,0.24,0.23
5936,0.255,0.235,0.235
5937,0.255,0.22,0.235
5938,0.255,0.23,0.225
5939,0.255,0.235,0.235
5940,0.255,0.22,0.24
5941,0.255,0.235,0.23
5942,0.255,0.24,0.235
5943,0.255,0.235,0.23
5944,0.255,0.23,0.235
5945,0.255,0.24,0.235
5946,0.255,0.225,0.23
5947,0.255,0.235,0.235
5948,0.255,0.235,0.22
5949,0.255,0.23,0.245
5950,0.255,0.23,0.23
5951,0.255,0.24,0.23
5952,0.255,0.235,0.235
5953,0.255,0.24,0.23
5954,0.255,0.235,0.23
5955,0.255,0.24,0.235
5956,0.255,0.25,0.235
5957,0.255,0.24,0.235
5958,0.255,0.25,0.235
5959,0.255,0.225,0.24
5960,0.255,0.235,0.225
5961,0.255,0.225,0.22
5962,0.255,0.23,0.23
5963,0.255,0.22,0.235
5964,0.255,0.225,0.23
5965,0.255,0.22,0.235
5966,0.255,0.23,0.23
5967,0.255,0.26,0.24
5968,0.255,0.24,0.245
5969,0.255,0.24,0.23
5970,0.255,0.23,0.235
5971,0.255,0.24,0.235
5972,0.255,0.215,0.235
5973,0.255,0.23,0.235
5974,0.255,0.235,0.24
5975,0.255,0.23,0.245
5976,0.255,0.225,0.245
5977,0.255,0.235,0.225
5978,0.255,0.215,0.235
5979,0.255,0.23,0.235
5980,0.255,0.235,0.225
5981,0.255,0.225,0.23
5982,0.255,0.23,0.235
5983,0.255,0.23,0.245
5984,0.255,0.235,0.225
5985,0.255,0.235,0.23
5986,0.265,0.255,0.235
5987,0.255,0.235,0.235
5988,0.255,0.23,0.23
5989,0.255,0.235,0.22
5990,0.255,0.235,0.235
5991,0.255,0.225,0.235
5992,0.255,0.235,0.23
5993,0.255,0.235,0.235
5994,0.255,0.245,0.245
5995,0.255,0.26,0.235
5996,0.255,0.235,0.235
5997,0.255,0.235,0.22
5998,0.255,0.235,0.235
5999,0.255,0.23,0.235
6000,0.255,0.235,0.235
6001,0.255,0.235,0.23
6002,0.255,0.245,0.235
6003,0.255,0.23,0.23
6004,0.255,0.23,0.23
6005,0.255,0.235,0.235
6006,0.255,0.235,0.235
6007,0.255,0.255,0.23
6008,0.255,0.235,0.235
6009,0.255,0.24,0.23
6010,0.255,0.24,0.24
6011,0.255,0.24,0.225
6012,0.255,0.23,0.23
6013,0.255,0.22,0.225
6014,0.255,0.23,0.23
6015,0.255,0.24,0.23
6016,0.255,0.23,0.235
6017,0.255,0.25,0.225
6018,0.255,0.225,0.23
6019,0.255,0.235,0.235
6020,0.255,0.22,0.235
6021,0.255,0.23,0.23
6022,0.255,0.23,0.235
6023,0.255,0.225,0.23
6024,0.255,0.235,0.235
6025,0.255,0.235,0.23
6026,0.255,0.23,0.23
6027,0.255,0.235,0.235
6028,0.255,0.23,0.235
6029,0.255,0.235,0.23
6030,0.255,0.23,0.245
6031,0.255,0.235,0.23
6032,0.255,0.235,0.24
6033,0.255,0.23,0.235
6034,0.255,0.23,0.23
6035,0.255,0.23,0.235
6036,0.255,0.23,0.225
6037,0.255,0.225,0.235
6038,0.255,0.23,0.23
6039,0.255,0.23,0.235
6040,0.255,0.235,0.225
6041,0.255,0.24,0.23
6042,0.255,0.23,0.235
6043,0.255,0.235,0.235
6044,0.255,0.225,0.25
6045,0.255,0.225,0.23
6046,0.255,0.235,0.235
6047,0.255,0.23,0.25
6048,0.255,0.23,0.23
6049,0.255,0.24,0.235
6050,0.255,0.23,0.235
6051,0.255,0.23,0.23
6052,0.255,0.23,0.235
6053,0.255,0.225,0.235
6054,0.255,0.225,0.23
6055,0.255,0.23,0.24
6056,0.255,0.23,0.235
6057,0.255,0.23,0.235
6058,0.255,0.24,0.235
6059,0.255,0.235,0.23
6060,0.255,0.225,0.23
6061,0.255,0.225,0.235
6062,0.255,0.24,0.25
6063,0.255,0.235,0.25
6064,0.255,0.235,0.235
6065,0.255,0.23,0.235
6066,0.255,0.23,0.24
6067,0.255,0.215,0.23
6068,0.255,0.235,0.23
6069,0.255,0.21,0.23
6070,0.255,0.235,0.245
6071,0.255,0.235,0.24
6072,0.255,0.225,0.235
6073,0.255,0.225,0.23
6074,0.255,0.235,0.235
6075,0.255,0.23,0.23
6076,0.255,0.23,0.235
6077,0.255,0.225,0.23
6078,0.255,0.235,0.235
6079,0.255,0.22,0.25
6080,0.255,0.23,0.24
6081,0.255,0.23,0.235
6082,0.255,0.235,0.235
6083,0.255,0.23,0.235
6084,0.255,0.24,0.245
6085,0.255,0.235,0.225
6086,0.255,0.23,0.235
6087,0.255,0.225,0.25
6088,0.255,0.235,0.235
6089,0.255,0.225,0.235
6090,0.255,0.23,0.235
6091,0.255,0.225,0.23
6092,0.255,0.23,0.23
6093,0.255,0.23,0.235
6094,0.255,0.23,0.235
6095,0.255,0.225,0.23
6096,0.255,0.235,0.24
6097,0.255,0.24,0.25
6098,0.255,0.245,0.23
6099,0.255,0.235,0.24
6100,0.255,0.23,0.235
6101,0.255,0.24,0.225
6102,0.255,0.23,0.23
6103,0.255,0.23,0.235
6104,0.255,0.235,0.235
6105,0.255,0.24,0.235
6106,0.255,0.23,0.23
6107,0.255,0.255,0.225
6108,0.255,0.225,0.245
6109,0.255,0.24,0.23
6110,0.255,0.235,0.235
6111,0.255,0.235,0.245
6112,0.255,0.23,0.235
6113,0.255,0.235,0.23
6114,0.255,0.23,0.235
6115,0.255,0.23,0.24
6116,0.255,0.24,0.235
6117,0.255,0.23,0.22
6118,0.255,0.23,0.23
6119,0.255,0.24,0.245
6120,0.255,0.235,0.235
6121,0.255,0.225,0.235
6122,0.255,0.235,0.23
6123,0.255,0.23,0.24
6124,0.255,0.23,0.23
6125,0.255,0.23,0.235
6126,0.255,0.235,0.235
6127,0.255,0.235,0.23
6128,0.255,0.225,0.23
6129,0.255,0.245,0.225
6130,0.255,0.23,0.235
6131,0.255,0.235,0.23
6132,0.255,0.24,0.245
6133,0.255,0.24,0.245
6134,0.255,0.245,0.235
6135,0.255,0.23,0.235
6136,0.255,0.235,0.245
6137,0.255,0.22,0.23
6138,0.255,0.23,0.24
6139,0.255,0.225,0.235
6140,0.255,0.225,0.235
6141,0.255,0.22,0.23
6142,0.255,0.235,0.235
6143,0.255,0.23,0.225
6144,0.255,0.245,0.235
6145,0.255,0.235,0.235
6146,0.255,0.235,0.23
6147,0.255,0.23,0.23
6148,0.255,0.235,0.235
6149,0.26,0.23,0.23
6150,0.265,0.24,0.235
6151,0.255,0.25,0.23
6152,0.255,0.245,0.25
6153,0.255,0.235,0.235
6154,0.255,0.24,0.235
6155,0.255,0.23,0.22
6156,0.255,0.23,0.235
6157,0.255,0.245,0.23
6158,0.255,0.23,0.235
6159,0.255,0.245,0.245
6160,0.255,0.24,0.23
6161,0.255,0.235,0.225
6162,0.255,0.23,0.23
6163,0.255,0.23,0.23
6164,0.255,0.235,0.235
6165,0.255,0.24,0.235
6166,0.255,0.23,0.235
6167,0.255,0.235,0.235
6168,0.255,0.245,0.235
6169,0.255,0.235,0.225
6170,0.255,0.235,0.23
6171,0.255,0.24,0.235
6172,0.255,0.215,0.235
6173,0.255,0.23,0.23
6174,0.255,0.23,0.225
6175,0.255,0.235,0.245
6176,0.255,0.235,0.25
6177,0.255,0.24,0.235
6178,0.255,0.235,0.23
6179,0.255,0.255,0.23
6180,0.255,0.235,0.23
6181,0.255,0.23,0.24
6182,0.255,0.235,0.23
6183,0.255,0.23,0.245
6184,0.255,0.235,0.235
6185,0.255,0.24,0.23
6186,0.255,0.23,0.24
6187,0.255,0.24,0.23
6188,0.255,0.24,0.23
6189,0.255,0.23,0.235
6190,0.255,0.235,0.235
6191,0.255,0.235,0.23
6192,0.255,0.23,0.225
6193,0.255,0.24,0.23
6194,0.255,0.235,0.245
6195,0.255,0.225,0.225
6196,0.255,0.23,0.235
6197,0.255,0.24,0.24
6198,0.255,0.235,0.22
6199,0.255,0.23,0.23
6200,0.255,0.24,0.235
6201,0.255,0.235,0.225
6202,0.255,0.245,0.235
6203,0.255,0.235,0.23
6204,0.255,0.24,0.23
6205,0.255,0.25,0.235
6206,0.255,0.24,0.235
6207,0.255,0.235,0.235
6208,0.255,0.235,0.225
6209,0.255,0.245,0.23
6210,0.255,0.235,0.235
6211,0.255,0.24,0.225
6212,0.255,0.235,0.23
6213,0.255,0.24,0.235
6214,0.255,0.235,0.235
6215,0.255,0.235,0.225
6216,0.255,0.235,0.23
6217,0.255,0.23,0.245
6218,0.255,0.235,0.235
6219,0.255,0.24,0.235
6220,0.255,0.235,0.235
6221,0.255,0.235,0.23
6222,0.255,0.235,0.235
6223,0.255,0.23,0.245
6224,0.255,0.235,0.235
6225,0.255,0.225,0.245
6226,0.255,0.235,0.235
6227,0.255,0.23,0.23
6228,0.255,0.23,0.235
6229,0.255,0.24,0.23
6230,0.255,0.23,0.23
6231,0.255,0.235,0.225
6232,0.255,0.235,0.245
6233,0.255,0.235,0.235
6234,0.255,0.225,0.225
6235,0.255,0.235,0.23
6236,0.255,0.235,0.235
6237,0.255,0.235,0.23
6238,0.255,0.235,0.22
6239,0.255,0.24,0.235
6240,0.255,0.24,0.235
6241,0.255,0.235,0.255
6242,0.255,0.23,0.235
6243,0.255,0.235,0.235
6244,0.265,0.235,0.235
6245,0.255,0.235,0.23
6246,0.255,0.23,0.235
6247,0.255,0.225,0.235
6248,0.255,0.24,0.225
6249,0.255,0.24,0.23
6250,0.255,0.235,0.24
6251,0.255,0.225,0.24
6252,0.255,0.23,0.235
6253,0.255,0.24,0.23
6254,0.255,0.23,0.23
6255,0.255,0.225,0.23
6256,0.255,0.24,0.235
6257,0.255,0.24,0.23
6258,0.255,0.225,0.235
6259,0.255,0.24,0.235
6260,0.255,0.24,0.275
6261,0.255,0.235,0.225
6262,0.255,0.235,0.23
6263,0.255,0.24,0.245
6264,0.255,0.235,0.235
6265,0.255,0.235,0.235
6266,0.255,0.235,0.235
6267,0.255,0.25,0.235
6268,0.255,0.23,0.235
6269,0.255,0.235,0.25
6270,0.255,0.235,0.23
6271,0.255,0.275,0.235
6272,0.255,0.24,0.245
6273,0.255,0.235,0.23
6274,0.255,0.235,0.22
6275,0.255,0.235,0.23
6276,0.255,0.23,0.23
6277,0.255,0.235,0.23
6278,0.255,0.235,0.23
6279,0.255,0.235,0.23
6280,0.255,0.235,0.245
6281,0.265,0.235,0.235
6282,0.255,0.24,0.245
6283,0.255,0.23,0.23
6284,0.255,0.23,0.235
6285,0.255,0.235,0.23
6286,0.255,0.23,0.23
6287,0.255,0.23,0.23
6288,0.255,0.23,0.24
6289,0.255,0.24,0.24
6290,0.255,0.235,0.235
6291,0.255,0.235,0.235
6292,0.255,0.24,0.225
6293,0.255,0.225,0.23
6294,0.255,0.235,0.225
6295,0.255,0.24,0.235
6296,0.255,0.24,0.23
6297,0.255,0.235,0.23
6298,0.255,0.23,0.225
6299,0.255,0.235,0.23
6300,0.255,0.235,0.23
6301,0.255,0.23,0.235
6302,0.255,0.245,0.235
6303,0.255,0.235,0.235
6304,0.255,0.235,0.23
6305,0.255,0.25,0.235
6306,0.255,0.235,0.235
6307,0.255,0.245,0.23
6308,0.255,0.24,0.23
6309,0.255,0.24,0.24
6310,0.255,0.245,0.23
6311,0.255,0.26,0.225
6312,0.255,0.23,0.23
6313,0.255,0.235,0.225
6314,0.255,0.235,0.23
6315,0.255,0.23,0.235
6316,0.255,0.235,0.23
6317,0.255,0.235,0.23
6318,0.255,0.235,0.23
6319,0.255,0.23,0.24
6320,0.255,0.235,0.23
6321,0.255,0.235,0.235
6322,0.255,0.235,0.245
6323,0.255,0.235,0.24
6324,0.275,0.24,0.235
6325,0.255,0.25,0.235
6326,0.255,0.265,0.235
6327,0.255,0.23,0.23
6328,0.255,0.235,0.235
6329,0.255,0.23,0.225
6330,0.255,0.235,0.235
6331,0.255,0.24,0.235
6332,0.255,0.235,0.24
6333,0.255,0.235,0.23
6334,0.255,0.25,0.23
6335,0.255,0.23,0.235
6336,0.255,0.23,0.225
6337,0.255,0.23,0.235
6338,0.255,0.235,0.23
6339,0.255,0.235,0.235
6340,0.255,0.22,0.235
6341,0.255,0.245,0.23
6342,0.255,0.235,0.235
6343,0.255,0.25,0.235
6344,0.255,0.235,0.235
6345,0.255,0.235,0.23
6346,0.255,0.24,0.23
6347,0.255,0.24,0.235
6348,0.255,0.235,0.24
6349,0.255,0.24,0.235
6350,0.26,0.25,0.23
6351,0.255,0.23,0.235
6352,0.255,0.23,0.235
6353,0.255,0.235,0.23
6354,0.255,0.24,0.23
6355,0.255,0.235,0.235
6356,0.255,0.27,0.22
6357,0.255,0.23,0.235
6358,0.255,0.23,0.25
6359,0.255,0.23,0.225
6360,0.26,0.245,0.23
6361,0.255,0.23,0.235
6362,0.255,0.23,0.24
6363,0.255,0.225,0.225
6364,0.255,0.23,0.235
6365,0.255,0.235,0.235
6366,0.255,0.23,0.245
6367,0.255,0.24,0.235
6368,0.255,0.225,0.245
6369,0.255,0.23,0.235
6370,0.255,0.25,0.24
6371,0.275,0.235,0.255
6372,0.255,0.235,0.23
6373,0.255,0.23,0.235
6374,0.255,0.24,0.23
6375,0.255,0.235,0.23
6376,0.255,0.235,0.235
6377,0.255,0.24,0.235
6378,0.255,0.23,0.235
6379,0.255,0.24,0.235
6380,0.255,0.235,0.235
6381,0.255,0.24,0.235
6382,0.255,0.245,0.235
6383,0.255,0.23,0.235
6384,0.255,0.24,0.23
6385,0.255,0.23,0.235
6386,0.255,0.235,0.23
6387,0.255,0.24,0.235
6388,0.255,0.235,0.235
6389,0.255,0.245,0.245
6390,0.255,0.24,0.23
6391,0.255,0.245,0.23
6392,0.255,0.235,0.23
6393,0.255,0.235,0.225
6394,0.255,0.235,0.24
6395,0.255,0.235,0.23
6396,0.255,0.245,0.25
6397,0.255,0.235,0.235
6398,0.255,0.235,0.235
6399,0.255,0.235,0.24
6400,0.255,0.23,0.24
6401,0.255,0.235,0.24
6402,0.255,0.275,0.23
6403,0.255,0.23,0.235
6404,0.26,0.235,0.235
6405,0.255,0.23,0.24
6406,0.255,0.24,0.235
6407,0.255,0.24,0.23
6408,0.255,0.23,0.235
6409,0.255,0.235,0.23
6410,0.255,0.23,0.225
6411,0.255,0.245,0.235
6412,0.255,0.235,0.235
6413,0.255,0.25,0.23
6414,0.255,0.24,0.23
6415,0.255,0.24,0.235
6416,0.255,0.235,0.23
6417,0.255,0.24,0.235
6418,0.255,0.24,0.235
6419,0.255,0.235,0.235
6420,0.255,0.23,0.23
6421,0.255,0.23,0.23
6422,0.255,0.22,0.225
6423,0.255,0.235,0.235
6424,0.255,0.235,0.235
6425,0.255,0.24,0.225
6426,0.255,0.235,0.235
6427,0.255,0.225,0.235
6428,0.255,0.23,0.25
6429,0.255,0.225,0.22
6430,0.255,0.23,0.245
6431,0.255,0.24,0.23
6432,0.255,0.245,0.235
6433,0.255,0.24,0.235
6434,0.255,0.235,0.23
6435,0.255,0.23,0.23
6436,0.255,0.23,0.225
6437,0.255,0.225,0.23
6438,0.255,0.23,0.23
6439,0.255,0.23,0.225
6440,0.255,0.25,0.23
6441,0.255,0.23,0.23
6442,0.255,0.235,0.23
6443,0.255,0.23,0.23
6444,0.255,0.23,0.235
6445,0.255,0.23,0.235
6446,0.255,0.23,0.235
6447,0.255,0.23,0.24
6448,0.255,0.225,0.25
6449,0.255,0.245,0.23
6450,0.255,0.225,0.235
6451,0.255,0.23,0.23
6452,0.255,0.23,0.22
6453,0.255,0.235,0.245
6454,0.255,0.23,0.23
6455,0.255,0.245,0.235
6456,0.255,0.235,0.235
6457,0.255,0.235,0.235
6458,0.255,0.235,0.235
6459,0.255,0.24,0.23
6460,0.255,0.225,0.235
6461,0.255,0.23,0.235
6462,0.255,0.23,0.235
6463,0.255,0.225,0.23
6464,0.255,0.24,0.235
6465,0.265,0.245,0.235
6466,0.255,0.27,0.23
6467,0.255,0.24,0.225
6468,0.255,0.23,0.24
6469,0.255,0.235,0.225
6470,0.255,0.235,0.235
6471,0.255,0.225,0.235
6472,0.255,0.23,0.23
6473,0.255,0.225,0.245
6474,0.255,0.215,0.225
6475,0.255,0.235,0.235
6476,0.255,0.225,0.235
6477,0.255,0.23,0.235
6478,0.27,0.235,0.245
6479,0.255,0.235,0.23
6480,0.255,0.24,0.24
6481,0.255,0.23,0.24
6482,0.255,0.23,0.235
6483,0.255,0.235,0.255
6484,0.255,0.23,0.235
6485,0.255,0.265,0.235
6486,0.255,0.235,0.23
6487,0.255,0.23,0.245
6488,0.255,0.235,0.23
6489,0.255,0.225,0.25
6490,0.255,0.235,0.23
6491,0.255,0.225,0.23
6492,0.255,0.235,0.23
6493,0.255,0.23,0.25
6494,0.255,0.215,0.23
6495,0.255,0.235,0.235
6496,0.255,0.225,0.235
6497,0.255,0.235,0.23
6498,0.255,0.245,0.245
6499,0.255,0.235,0.225
6500,0.255,0.23,0.23
6501,0.255,0.235,0.245
6502,0.255,0.23,0.23
6503,0.255,0.22,0.23
6504,0.255,0.235,0.235
6505,0.255,0.23,0.235
6506,0.255,0.24,0.225
6507,0.255,0.245,0.23
6508,0.255,0.235,0.235
6509,0.255,0.24,0.23
6510,0.255,0.235,0.235
6511,0.255,0.23,0.235
6512,0.255,0.23,0.23
6513,0.255,0.23,0.23
6514,0.255,0.23,0.23
6515,0.255,0.235,0.24
6516,0.255,0.23,0.23
6517,0.255,0.245,0.245
6518,0.255,0.23,0.225
6519,0.255,0.225,0.235
6520,0.255,0.235,0.225
6521,0.265,0.245,0.23
6522,0.255,0.23,0.23
6523,0.255,0.225,0.23
6524,0.255,0.24,0.235
6525,0.255,0.23,0.235
6526,0.255,0.235,0.24
6527,0.255,0.23,0.23
6528,0.255,0.235,0.23
6529,0.255,0.24,0.25
6530,0.255,0.23,0.225
6531,0.255,0.23,0.24
6532,0.255,0.23,0.235
6533,0.255,0.23,0.235
6534,0.255,0.22,0.225
6535,0.255,0.245,0.23
6536,0.255,0.235,0.23
6537,0.255,0.23,0.23
6538,0.255,0.245,0.235
6539,0.255,0.225,0.235
6540,0.255,0.235,0.25
6541,0.255,0.215,0.235
6542,0.255,0.22,0.23
6543,0.255,0.24,0.24
6544,0.255,0.235,0.235
6545,0.255,0.235,0.23
6546,0.255,0.225,0.24
6547,0.255,0.235,0.235
6548,0.255,0.22,0.245
6549,0.255,0.23,0.245
6550,0.255,0.235,0.225
6551,0.255,0.225,0.235
6552,0.255,0.235,0.23
6553,0.255,0.23,0.235
6554,0.255,0.23,0.23
6555,0.255,0.23,0.235
6556,0.255,0.23,0.225
6557,0.255,0.23,0.235
6558,0.255,0.235,0.235
6559,0.255,0.235,0.23
6560,0.255,0.235,0.23
6561,0.255,0.225,0.235
6562,0.255,0.215,0.23
6563,0.255,0.24,0.23
6564,0.255,0.225,0.235
6565,0.255,0.24,0.23
6566,0.255,0.235,0.23
6567,0.255,0.235,0.23
6568,0.255,0.225,0.23
6569,0.255,0.235,0.225
6570,0.255,0.22,0.225
6571,0.255,0.255,0.23
6572,0.255,0.23,0.24
6573,0.255,0.235,0.24
6574,0.255,0.235,0.23
6575,0.255,0.235,0.225
6576,0.255,0.235,0.235
6577,0.255,0.22,0.26
6578,0.255,0.235,0.23
6579,0.255,0.23,0.23
6580,0.255,0.23,0.24
6581,0.255,0.205,0.235
6582,0.255,0.235,0.23
6583,0.255,0.235,0.235
6584,0.255,0.23,0.235
6585,0.255,0.23,0.235
6586,0.255,0.24,0.24
6587,0.255,0.23,0.235
6588,0.255,0.235,0.235
6589,0.255,0.245,0.24
