,I08,I05,I07
5658,0.23,0.235,0.335
5659,0.23,0.23,0.335
5660,0.255,0.245,0.335
5661,0.23,0.26,0.335
5662,0.235,0.25,0.335
5663,0.23,0.24,0.33
5664,0.245,0.24,0.33
5665,0.23,0.25,0.335
5666,0.24,0.24,0.335
5667,0.235,0.235,0.335
5668,0.24,0.245,0.335
5669,0.24,0.24,0.33
5670,0.23,0.24,0.335
5671,0.23,0.24,0.335
5672,0.23,0.24,0.335
5673,0.23,0.24,0.33
5674,0.23,0.25,0.33
5675,0.23,0.235,0.33
5676,0.225,0.24,0.335
5677,0.24,0.235,0.335
5678,0.235,0.24,0.335
5679,0.245,0.235,0.33
5680,0.235,0.235,0.335
5681,0.24,0.24,0.33
5682,0.245,0.24,0.33
5683,0.225,0.25,0.335
5684,0.235,0.245,0.335
5685,0.23,0.24,0.335
5686,0.235,0.235,0.33
5687,0.24,0.235,0.335
5688,0.23,0.235,0.335
5689,0.235,0.235,0.335
5690,0.23,0.24,0.34
5691,0.235,0.245,0.335
5692,0.23,0.24,0.335
5693,0.25,0.24,0.335
5694,0.23,0.23,0.34
5695,0.24,0.235,0.335
5696,0.225,0.23,0.335
5697,0.245,0.24,0.34
5698,0.245,0.24,0.335
5699,0.24,0.24,0.335
5700,0.24,0.24,0.335
5701,0.25,0.235,0.335
5702,0.22,0.255,0.335
5703,0.23,0.235,0.335
5704,0.235,0.245,0.335
5705,0.23,0.24,0.335
5706,0.245,0.24,0.335
5707,0.235,0.245,0.34
5708,0.23,0.25,0.335
5709,0.23,0.25,0.335
5710,0.24,0.245,0.335
5711,0.235,0.24,0.335
5712,0.23,0.24,0.335
5713,0.235,0.25,0.335
5714,0.24,0.24,0.335
5715,0.245,0.24,0.33
5716,0.235,0.235,0.335
5717,0.24,0.23,0.335
5718,0.235,0.25,0.34
5719,0.23,0.225,0.335
5720,0.23,0.245,0.335
5721,0.245,0.245,0.33
5722,0.23,0.245,0.335
5723,0.23,0.25,0.33
5724,0.23,0.24,0.335
5725,0.245,0.25,0.335
5726,0.24,0.235,0.345
5727,0.24,0.245,0.335
5728,0.24,0.235,0.335
5729,0.23,0.23,0.335
5730,0.235,0.245,0.34
5731,0.23,0.245,0.335
5732,0.24,0.24,0.335
5733,0.23,0.25,0.335
5734,0.235,0.235,0.335
5735,0.24,0.25,0.335
5736,0.245,0.24,0.335
5737,0.225,0.23,0.335
5738,0.225,0.24,0.335
5739,0.245,0.245,0.335
5740,0.26,0.23,0.33
5741,0.235,0.23,0.335
5742,0.235,0.25,0.335
5743,0.255,0.245,0.335
5744,0.23,0.23,0.33
5745,0.23,0.24,0.33
5746,0.225,0.24,0.335
5747,0.23,0.245,0.335
5748,0.245,0.245,0.345
5749,0.225,0.24,0.33
5750,0.23,0.23,0.335
5751,0.24,0.24,0.335
5752,0.245,0.24,0.335
5753,0.24,0.25,0.335
5754,0.225,0.23,0.335
5755,0.25,0.235,0.335
5756,0.235,0.245,0.33
5757,0.235,0.245,0.335
5758,0.23,0.245,0.335
5759,0.23,0.24,0.33
5760,0.24,0.25,0.335
5761,0.225,0.235,0.335
5762,0.255,0.24,0.335
5763,0.23,0.24,0.335
5764,0.23,0.245,0.335
5765,0.225,0.24,0.33
5766,0.235,0.24,0.33
5767,0.23,0.24,0.335
5768,0.235,0.25,0.33
5769,0.225,0.25,0.335
5770,0.23,0.24,0.335
5771,0.22,0.245,0.33
5772,0.23,0.23,0.335
5773,0.24,0.235,0.335
5774,0.235,0.245,0.335
5775,0.24,0.235,0.335
5776,0.255,0.245,0.33
5777,0.235,0.245,0.335
5778,0.24,0.235,0.335
5779,0.24,0.24,0.335
5780,0.23,0.24,0.335
5781,0.23,0.245,0.33
5782,0.24,0.23,0.335
5783,0.23,0.245,0.335
5784,0.23,0.245,0.335
5785,0.23,0.23,0.335
5786,0.235,0.235,0.335
5787,0.235,0.24,0.33
5788,0.235,0.23,0.335
5789,0.24,0.245,0.335
5790,0.23,0.245,0.34
5791,0.235,0.235,0.33
5792,0.235,0.24,0.33
5793,0.235,0.235,0.335
5794,0.245,0.25,0.335
5795,0.23,0.235,0.335
5796,0.225,0.245,0.335
5797,0.235,0.23,0.33
5798,0.235,0.24,0.335
5799,0.235,0.235,0.335
5800,0.235,0.24,0.345
5801,0.24,0.25,0.335
5802,0.235,0.245,0.335
5803,0.24,0.245,0.335
5804,0.235,0.24,0.34
5805,0.225,0.24,0.335
5806,0.23,0.245,0.335
5807,0.23,0.235,0.335
5808,0.23,0.235,0.335
5809,0.245,0.245,0.33
5810,0.23,0.25,0.33
5811,0.23,0.245,0.34
5812,0.235,0.24,0.335
5813,0.22,0.24,0.335
5814,0.235,0.24,0.34
5815,0.245,0.24,0.335
5816,0.225,0.3,0.335
5817,0.235,0.25,0.335
5818,0.24,0.25,0.335
5819,0.235,0.24,0.335
5820,0.235,0.245,0.33
5821,0.245,0.24,0.33
5822,0.245,0.245,0.335
5823,0.245,0.245,0.335
5824,0.24,0.245,0.335
5825,0.245,0.235,0.34
5826,0.23,0.235,0.335
5827,0.23,0.23,0.335
5828,0.235,0.25,0.335
5829,0.23,0.25,0.345
5830,0.23,0.245,0.34
5831,0.24,0.245,0.33
5832,0.23,0.235,0.335
5833,0.245,0.25,0.335
5834,0.225,0.245,0.335
5835,0.24,0.24,0.33
5836,0.23,0.245,0.335
5837,0.235,0.24,0.335
5838,0.23,0.245,0.335
5839,0.23,0.245,0.335
5840,0.245,0.235,0.33
5841,0.225,0.23,0.335
5842,0.23,0.245,0.33
5843,0.23,0.24,0.335
5844,0.24,0.23,0.335
5845,0.245,0.245,0.335
5846,0.245,0.24,0.33
5847,0.235,0.245,0.34
5848,0.255,0.23,0.335
5849,0.23,0.245,0.33
5850,0.25,0.24,0.335
5851,0.225,0.235,0.335
5852,0.225,0.255,0.335
5853,0.225,0.23,0.335
5854,0.245,0.245,0.335
5855,0.22,0.245,0.335
5856,0.25,0.25,0.335
5857,0.23,0.25,0.335
5858,0.23,0.24,0.33
5859,0.235,0.24,0.335
5860,0.245,0.235,0.33
5861,0.24,0.245,0.345
5862,0.23,0.235,0.335
5863,0.235,0.245,0.335
5864,0.25,0.245,0.33
5865,0.245,0.24,0.335
5866,0.23,0.25,0.335
5867,0.235,0.25,0.335
5868,0.24,0.245,0.335
5869,0.22,0.255,0.335
5870,0.235,0.235,0.335
5871,0.24,0.24,0.335
5872,0.23,0.25,0.33
5873,0.23,0.245,0.335
5874,0.245,0.235,0.33
5875,0.23,0.25,0.33
5876,0.24,0.245,0.335
5877,0.235,0.23,0.335
5878,0.265,0.235,0.335
5879,0.23,0.245,0.335
5880,0.24,0.25,0.335
5881,0.23,0.24,0.335
5882,0.235,0.24,0.335
5883,0.255,0.235,0.33
5884,0.235,0.235,0.335
5885,0.24,0.245,0.33
5886,0.23,0.25,0.335
5887,0.23,0.235,0.34
5888,0.225,0.245,0.33
5889,0.23,0.245,0.33
5890,0.24,0.235,0.335
5891,0.245,0.245,0.335
5892,0.255,0.245,0.335
5893,0.24,0.245,0.335
5894,0.25,0.235,0.335
5895,0.24,0.24,0.34
5896,0.225,0.24,0.335
5897,0.245,0.245,0.335
5898,0.225,0.25,0.335
5899,0.235,0.24,0.335
5900,0.235,0.25,0.33
5901,0.24,0.24,0.335
5902,0.24,0.24,0.34
5903,0.265,0.225,0.335
5904,0.23,0.25,0.335
5905,0.235,0.24,0.335
5906,0.245,0.24,0.335
5907,0.24,0.24,0.335
5908,0.235,0.25,0.33
5909,0.24,0.24,0.33
5910,0.24,0.245,0.335
5911,0.23,0.24,0.33
5912,0.23,0.245,0.33
5913,0.24,0.24,0.335
5914,0.245,0.25,0.335
5915,0.23,0.23,0.335
5916,0.235,0.245,0.33
5917,0.225,0.245,0.33
5918,0.23,0.245,0.335
5919,0.23,0.24,0.33
5920,0.24,0.235,0.33
5921,0.24,0.23,0.335
5922,0.23,0.24,0.33
5923,0.24,0.245,0.335
5924,0.23,0.235,0.335
5925,0.23,0.24,0.335
5926,0.245,0.23,0.335
5927,0.24,0.245,0.345
5928,0.23,0.245,0.335
5929,0.24,0.245,0.33
5930,0.23,0.23,0.335
5931,0.23,0.24,0.335
5932,0.24,0.245,0.335
5933,0.23,0.24,0.335
5934,0.225,0.245,0.33
5935,0.245,0.235,0.335
5936,0.23,0.24,0.335
5937,0.24,0.255,0.33
5938,0.22,0.23,0.335
5939,0.235,0.24,0.335
5940,0.235,0.235,0.335
5941,0.225,0.24,0.335
5942,0.225,0.24,0.335
5943,0.245,0.245,0.335
5944,0.23,0.225,0.335
5945,0.23,0.225,0.335
5946,0.22,0.24,0.33
5947,0.23,0.245,0.335
5948,0.225,0.235,0.33
5949,0.235,0.235,0.33
5950,0.23,0.25,0.33
5951,0.23,0.235,0.335
5952,0.23,0.235,0.335
5953,0.23,0.235,0.34
5954,0.23,0.24,0.335
5955,0.23,0.235,0.33
5956,0.235,0.245,0.33
5957,0.225,0.23,0.335
5958,0.23,0.23,0.34
5959,0.23,0.245,0.33
5960,0.225,0.235,0.335
5961,0.24,0.24,0.335
5962,0.245,0.24,0.34
5963,0.245,0.23,0.335
5964,0.24,0.245,0.335
5965,0.23,0.235,0.33
5966,0.25,0.23,0.335
5967,0.23,0.25,0.33
5968,0.23,0.24,0.33
5969,0.225,0.235,0.335
5970,0.24,0.25,0.335
5971,0.23,0.24,0.335
5972,0.23,0.225,0.335
5973,0.23,0.24,0.335
5974,0.245,0.24,0.33
5975,0.23,0.245,0.33
5976,0.23,0.23,0.335
5977,0.22,0.235,0.335
5978,0.23,0.24,0.33
5979,0.245,0.245,0.33
5980,0.23,0.235,0.335
5981,0.225,0.235,0.335
5982,0.225,0.255,0.335
5983,0.23,0.235,0.33
5984,0.23,0.25,0.34
5985,0.235,0.24,0.33
5986,0.225,0.24,0.335
5987,0.25,0.245,0.33
5988,0.22,0.25,0.33
5989,0.23,0.24,0.34
5990,0.23,0.24,0.335
5991,0.24,0.235,0.33
5992,0.245,0.25,0.335
5993,0.25,0.235,0.335
5994,0.235,0.245,0.33
5995,0.23,0.24,0.33
5996,0.23,0.245,0.335
5997,0.22,0.23,0.335
5998,0.23,0.25,0.335
5999,0.22,0.24,0.335
6000,0.23,0.245,0.335
6001,0.24,0.235,0.335
6002,0.245,0.24,0.33
6003,0.24,0.25,0.335
6004,0.23,0.245,0.335
6005,0.23,0.24,0.33
6006,0.235,0.24,0.335
6007,0.25,0.24,0.335
6008,0.22,0.24,0.335
6009,0.22,0.24,0.335
6010,0.23,0.24,0.33
6011,0.245,0.24,0.335
6012,0.225,0.245,0.335
6013,0.24,0.235,0.335
6014,0.225,0.235,0.335
6015,0.225,0.235,0.335
6016,0.245,0.245,0.33
6017,0.23,0.235,0.33
6018,0.23,0.245,0.335
6019,0.245,0.24,0.335
6020,0.235,0.235,0.345
6021,0.245,0.235,0.335
6022,0.24,0.25,0.335
6023,0.225,0.255,0.335
6024,0.225,0.245,0.345
6025,0.225,0.23,0.33
6026,0.23,0.225,0.335
6027,0.235,0.245,0.33
6028,0.225,0.23,0.335
6029,0.23,0.265,0.335
6030,0.24,0.24,0.335
6031,0.225,0.235,0.33
6032,0.23,0.24,0.34
6033,0.225,0.245,0.335
6034,0.23,0.26,0.33
6035,0.25,0.24,0.33
6036,0.23,0.245,0.335
6037,0.24,0.24,0.335
6038,0.23,0.25,0.335
6039,0.235,0.235,0.335
6040,0.24,0.24,0.335
6041,0.235,0.245,0.33
6042,0.225,0.235,0.33
6043,0.23,0.235,0.335
6044,0.23,0.24,0.335
6045,0.24,0.235,0.335
6046,0.235,0.24,0.335
6047,0.24,0.235,0.335
6048,0.235,0.25,0.335
6049,0.225,0.23,0.335
6050,0.245,0.235,0.335
6051,0.23,0.23,0.335
6052,0.245,0.245,0.335
6053,0.24,0.245,0.335
6054,0.235,0.235,0.335
6055,0.23,0.25,0.335
6056,0.23,0.245,0.33
6057,0.23,0.24,0.33
6058,0.23,0.23,0.335
6059,0.24,0.235,0.335
6060,0.23,0.23,0.33
6061,0.225,0.24,0.335
6062,0.23,0.245,0.33
6063,0.235,0.25,0.335
6064,0.24,0.235,0.345
6065,0.23,0.245,0.335
6066,0.23,0.245,0.335
6067,0.23,0.245,0.335
6068,0.23,0.25,0.335
6069,0.24,0.245,0.335
6070,0.24,0.24,0.335
6071,0.24,0.235,0.335
6072,0.23,0.24,0.33
6073,0.23,0.235,0.33
6074,0.25,0.235,0.33
6075,0.23,0.255,0.33
6076,0.23,0.245,0.33
6077,0.23,0.24,0.335
6078,0.23,0.235,0.33
6079,0.245,0.25,0.33
6080,0.245,0.25,0.33
6081,0.225,0.23,0.33
6082,0.24,0.24,0.33
6083,0.23,0.245,0.335
6084,0.23,0.24,0.33
6085,0.23,0.235,0.335
6086,0.24,0.23,0.335
6087,0.23,0.24,0.33
6088,0.23,0.245,0.335
6089,0.23,0.255,0.33
6090,0.225,0.23,0.33
6091,0.23,0.235,0.34
6092,0.245,0.23,0.33
6093,0.23,0.24,0.335
6094,0.23,0.24,0.33
6095,0.23,0.235,0.335
6096,0.245,0.245,0.335
6097,0.24,0.24,0.335
6098,0.22,0.24,0.33
6099,0.24,0.24,0.345
6100,0.225,0.23,0.335
6101,0.235,0.235,0.335
6102,0.24,0.245,0.33
6103,0.24,0.235,0.335
6104,0.23,0.27,0.335
6105,0.24,0.27,0.335
6106,0.225,0.24,0.335
6107,0.23,0.255,0.335
6108,0.22,0.24,0.33
6109,0.225,0.235,0.335
6110,0.24,0.245,0.335
6111,0.23,0.26,0.335
6112,0.24,0.24,0.34
6113,0.24,0.23,0.335
6114,0.23,0.245,0.335
6115,0.23,0.25,0.33
6116,0.23,0.235,0.335
6117,0.225,0.25,0.335
6118,0.23,0.24,0.335
6119,0.23,0.24,0.335
6120,0.23,0.245,0.33
6121,0.225,0.24,0.33
6122,0.215,0.23,0.33
6123,0.23,0.235,0.33
6124,0.22,0.24,0.335
6125,0.22,0.24,0.33
6126,0.235,0.245,0.33
6127,0.235,0.23,0.335
6128,0.245,0.24,0.33
6129,0.245,0.24,0.335
6130,0.23,0.235,0.335
6131,0.23,0.23,0.33
6132,0.24,0.245,0.33
6133,0.23,0.245,0.355
6134,0.24,0.235,0.33
6135,0.25,0.24,0.335
6136,0.235,0.245,0.33
6137,0.23,0.235,0.33
6138,0.23,0.24,0.335
6139,0.245,0.23,0.335
6140,0.225,0.23,0.335
6141,0.23,0.245,0.335
6142,0.24,0.24,0.335
6143,0.235,0.245,0.33
6144,0.23,0.25,0.335
6145,0.24,0.26,0.335
6146,0.22,0.25,0.335
6147,0.23,0.245,0.335
6148,0.23,0.245,0.335
6149,0.235,0.24,0.335
6150,0.235,0.245,0.335
6151,0.25,0.245,0.335
6152,0.23,0.235,0.335
6153,0.25,0.245,0.335
6154,0.24,0.245,0.34
6155,0.245,0.25,0.34
6156,0.23,0.245,0.335
6157,0.24,0.24,0.335
6158,0.23,0.235,0.335
6159,0.23,0.25,0.345
6160,0.245,0.24,0.33
6161,0.235,0.235,0.335
6162,0.285,0.235,0.335
6163,0.23,0.24,0.335
6164,0.24,0.25,0.33
6165,0.245,0.24,0.335
6166,0.225,0.255,0.33
6167,0.235,0.255,0.34
6168,0.23,0.245,0.335
6169,0.235,0.23,0.335
6170,0.22,0.25,0.335
6171,0.245,0.245,0.33
6172,0.225,0.245,0.335
6173,0.235,0.235,0.335
6174,0.235,0.24,0.335
6175,0.25,0.25,0.335
6176,0.23,0.245,0.33
6177,0.23,0.24,0.335
6178,0.23,0.23,0.335
6179,0.23,0.24,0.335
6180,0.24,0.255,0.335
6181,0.245,0.24,0.335
6182,0.24,0.245,0.335
6183,0.225,0.245,0.34
6184,0.23,0.23,0.335
6185,0.255,0.24,0.335
6186,0.225,0.24,0.33
6187,0.225,0.245,0.335
6188,0.24,0.24,0.335
6189,0.235,0.245,0.335
6190,0.24,0.235,0.335
6191,0.235,0.235,0.34
6192,0.24,0.24,0.33
6193,0.23,0.245,0.335
6194,0.23,0.245,0.33
6195,0.24,0.24,0.335
6196,0.23,0.245,0.33
6197,0.23,0.24,0.335
6198,0.235,0.24,0.335
6199,0.23,0.245,0.335
6200,0.24,0.245,0.335
6201,0.23,0.235,0.335
6202,0.235,0.24,0.335
6203,0.225,0.245,0.34
6204,0.24,0.24,0.34
6205,0.225,0.24,0.335
6206,0.235,0.24,0.335
6207,0.235,0.24,0.335
6208,0.23,0.245,0.33
6209,0.23,0.24,0.335
6210,0.235,0.24,0.34
6211,0.245,0.25,0.335
6212,0.23,0.23,0.33
6213,0.23,0.245,0.335
6214,0.245,0.23,0.335
6215,0.225,0.245,0.33
6216,0.225,0.235,0.335
6217,0.235,0.245,0.33
6218,0.24,0.24,0.34
6219,0.235,0.24,0.335
6220,0.225,0.25,0.335
6221,0.235,0.225,0.335
6222,0.24,0.245,0.335
6223,0.225,0.24,0.335
6224,0.245,0.255,0.335
6225,0.225,0.245,0.34
6226,0.24,0.235,0.335
6227,0.225,0.235,0.335
6228,0.235,0.245,0.335
6229,0.235,0.24,0.34
6230,0.225,0.24,0.33
6231,0.23,0.24,0.335
6232,0.235,0.24,0.335
6233,0.295,0.245,0.335
6234,0.235,0.235,0.335
6235,0.225,0.24,0.335
6236,0.25,0.24,0.335
6237,0.235,0.255,0.335
6238,0.235,0.245,0.335
6239,0.22,0.24,0.335
6240,0.235,0.245,0.34
6241,0.23,0.235,0.335
6242,0.235,0.24,0.335
6243,0.23,0.245,0.335
6244,0.23,0.245,0.335
6245,0.22,0.25,0.33
6246,0.24,0.245,0.335
6247,0.235,0.245,0.33
6248,0.26,0.24,0.335
6249,0.23,0.225,0.335
6250,0.235,0.24,0.335
6251,0.245,0.235,0.33
6252,0.22,0.245,0.335
6253,0.23,0.23,0.33
6254,0.24,0.24,0.335
6255,0.24,0.245,0.335
6256,0.24,0.245,0.335
6257,0.24,0.23,0.345
6258,0.225,0.23,0.335
6259,0.235,0.235,0.335
6260,0.24,0.24,0.335
6261,0.225,0.24,0.335
6262,0.23,0.25,0.335
6263,0.225,0.235,0.34
6264,0.23,0.245,0.335
6265,0.225,0.235,0.335
6266,0.225,0.245,0.335
6267,0.24,0.24,0.335
6268,0.23,0.255,0.335
6269,0.23,0.255,0.335
6270,0.225,0.25,0.335
6271,0.22,0.235,0.335
6272,0.24,0.245,0.34
6273,0.23,0.245,0.335
6274,0.24,0.245,0.335
6275,0.225,0.245,0.335
6276,0.235,0.275,0.335
6277,0.225,0.235,0.335
6278,0.23,0.245,0.335
6279,0.225,0.24,0.335
6280,0.245,0.245,0.335
6281,0.225,0.235,0.335
6282,0.25,0.235,0.335
6283,0.23,0.245,0.33
6284,0.26,0.24,0.335
6285,0.23,0.24,0.335
6286,0.23,0.25,0.335
6287,0.245,0.24,0.33
6288,0.245,0.24,0.335
6289,0.22,0.24,0.335
6290,0.25,0.23,0.34
6291,0.23,0.24,0.34
6292,0.24,0.245,0.34
6293,0.23,0.255,0.335
6294,0.23,0.245,0.335
6295,0.235,0.25,0.335
6296,0.23,0.245,0.335
6297,0.23,0.25,0.33
6298,0.23,0.245,0.335
6299,0.245,0.24,0.335
6300,0.245,0.235,0.33
6301,0.235,0.235,0.335
6302,0.24,0.235,0.335
6303,0.24,0.24,0.33
6304,0.235,0.23,0.33
6305,0.23,0.25,0.335
6306,0.235,0.25,0.34
6307,0.225,0.24,0.335
6308,0.24,0.235,0.34
6309,0.235,0.24,0.335
6310,0.24,0.245,0.34
6311,0.23,0.235,0.335
6312,0.23,0.255,0.345
6313,0.235,0.245,0.335
6314,0.245,0.24,0.335
6315,0.24,0.24,0.33
6316,0.23,0.235,0.335
6317,0.235,0.235,0.335
6318,0.225,0.25,0.335
6319,0.255,0.245,0.335
6320,0.235,0.24,0.335
6321,0.245,0.235,0.335
6322,0.24,0.24,0.335
6323,0.23,0.245,0.335
6324,0.23,0.24,0.335
6325,0.245,0.235,0.34
6326,0.265,0.24,0.335
6327,0.235,0.245,0.335
6328,0.24,0.245,0.335
6329,0.235,0.235,0.33
6330,0.245,0.245,0.335
6331,0.245,0.245,0.335
6332,0.27,0.245,0.335
6333,0.23,0.23,0.33
6334,0.235,0.24,0.33
6335,0.23,0.245,0.335
6336,0.23,0.25,0.335
6337,0.235,0.245,0.335
6338,0.24,0.245,0.335
6339,0.23,0.24,0.335
6340,0.235,0.235,0.335
6341,0.235,0.24,0.335
6342,0.225,0.245,0.335
6343,0.235,0.24,0.335
6344,0.23,0.24,0.335
6345,0.22,0.24,0.335
6346,0.23,0.235,0.335
6347,0.23,0.235,0.335
6348,0.225,0.245,0.335
6349,0.24,0.24,0.33
6350,0.23,0.245,0.335
6351,0.23,0.24,0.335
6352,0.235,0.24,0.335
6353,0.225,0.245,0.335
6354,0.23,0.25,0.335
6355,0.225,0.24,0.335
6356,0.24,0.235,0.335
6357,0.23,0.24,0.34
6358,0.235,0.25,0.335
6359,0.245,0.24,0.335
6360,0.24,0.245,0.33
6361,0.23,0.26,0.34
6362,0.23,0.24,0.34
6363,0.23,0.235,0.335
6364,0.245,0.24,0.33
6365,0.24,0.25,0.335
6366,0.24,0.24,0.345
6367,0.23,0.235,0.335
6368,0.23,0.245,0.335
6369,0.225,0.24,0.335
6370,0.23,0.245,0.335
6371,0.24,0.24,0.335
6372,0.235,0.245,0.335
6373,0.24,0.25,0.33
6374,0.24,0.24,0.335
6375,0.235,0.265,0.335
6376,0.23,0.23,0.335
6377,0.23,0.25,0.33
6378,0.23,0.235,0.34
6379,0.245,0.235,0.335
6380,0.245,0.24,0.335
6381,0.23,0.24,0.33
6382,0.23,0.23,0.33
6383,0.23,0.245,0.335
6384,0.245,0.245,0.335
6385,0.24,0.24,0.335
6386,0.245,0.24,0.33
6387,0.24,0.24,0.34
6388,0.235,0.245,0.34
6389,0.23,0.24,0.335
6390,0.235,0.245,0.335
6391,0.23,0.24,0.345
6392,0.24,0.275,0.33
6393,0.23,0.23,0.335
6394,0.23,0.235,0.335
6395,0.23,0.245,0.33
6396,0.23,0.23,0.335
6397,0.24,0.245,0.335
6398,0.235,0.255,0.335
6399,0.245,0.235,0.335
6400,0.245,0.245,0.335
6401,0.24,0.25,0.34
6402,0.23,0.24,0.335
6403,0.22,0.24,0.33
6404,0.23,0.24,0.335
6405,0.24,0.245,0.335
6406,0.25,0.245,0.335
6407,0.23,0.245,0.335
6408,0.245,0.25,0.335
6409,0.235,0.24,0.335
6410,0.225,0.24,0.335
6411,0.23,0.245,0.34
6412,0.235,0.24,0.335
6413,0.23,0.23,0.335
6414,0.23,0.24,0.335
6415,0.235,0.235,0.335
6416,0.225,0.23,0.335
6417,0.225,0.24,0.33
6418,0.24,0.24,0.33
6419,0.235,0.235,0.345
6420,0.25,0.235,0.335
6421,0.235,0.275,0.335
6422,0.24,0.255,0.335
6423,0.235,0.24,0.335
6424,0.235,0.23,0.33
6425,0.24,0.245,0.335
6426,0.25,0.24,0.33
6427,0.23,0.24,0.335
6428,0.225,0.24,0.335
6429,0.23,0.245,0.335
6430,0.245,0.235,0.335
6431,0.225,0.23,0.335
6432,0.225,0.24,0.34
6433,0.23,0.24,0.335
6434,0.225,0.245,0.335
6435,0.24,0.245,0.33
6436,0.225,0.24,0.335
6437,0.22,0.245,0.335
6438,0.23,0.23,0.335
6439,0.235,0.24,0.33
6440,0.225,0.24,0.335
6441,0.24,0.245,0.335
6442,0.23,0.235,0.33
6443,0.23,0.225,0.33
6444,0.23,0.23,0.33
6445,0.24,0.245,0.33
6446,0.245,0.24,0.34
6447,0.23,0.23,0.335
6448,0.22,0.245,0.33
6449,0.23,0.235,0.335
6450,0.225,0.23,0.335
6451,0.23,0.25,0.335
6452,0.23,0.245,0.33
6453,0.225,0.245,0.335
6454,0.23,0.25,0.33
6455,0.23,0.245,0.33
6456,0.245,0.245,0.33
6457,0.235,0.24,0.33
6458,0.255,0.235,0.335
6459,0.24,0.24,0.335
6460,0.24,0.25,0.335
6461,0.23,0.235,0.335
6462,0.23,0.235,0.335
6463,0.235,0.23,0.33
6464,0.225,0.245,0.33
6465,0.225,0.25,0.33
6466,0.225,0.245,0.33
6467,0.235,0.235,0.33
6468,0.235,0.23,0.335
6469,0.23,0.245,0.33
6470,0.245,0.24,0.335
6471,0.23,0.24,0.33
6472,0.22,0.265,0.33
6473,0.225,0.24,0.335
6474,0.24,0.25,0.335
6475,0.23,0.24,0.33
6476,0.22,0.23,0.335
6477,0.245,0.235,0.33
6478,0.225,0.24,0.33
6479,0.235,0.24,0.33
6480,0.24,0.255,0.335
6481,0.225,0.235,0.335
6482,0.235,0.245,0.335
6483,0.22,0.245,0.335
6484,0.22,0.24,0.33
6485,0.235,0.235,0.335
6486,0.245,0.23,0.335
6487,0.23,0.235,0.335
6488,0.245,0.25,0.335
6489,0.235,0.235,0.335
6490,0.23,0.25,0.33
6491,0.23,0.235,0.335
6492,0.23,0.235,0.335
6493,0.24,0.235,0.33
6494,0.22,0.26,0.335
6495,0.24,0.245,0.335
6496,0.23,0.235,0.33
6497,0.23,0.245,0.335
6498,0.23,0.24,0.335
6499,0.23,0.245,0.33
6500,0.225,0.24,0.335
6501,0.215,0.23,0.335
6502,0.25,0.235,0.33
6503,0.23,0.245,0.33
6504,0.22,0.255,0.335
6505,0.23,0.23,0.335
6506,0.235,0.23,0.33
6507,0.235,0.235,0.335
6508,0.22,0.245,0.335
6509,0.24,0.245,0.335
6510,0.225,0.24,0.335
6511,0.235,0.235,0.33
6512,0.235,0.245,0.33
6513,0.235,0.23,0.335
6514,0.22,0.23,0.335
6515,0.23,0.24,0.33
6516,0.235,0.24,0.33
6517,0.23,0.245,0.335
6518,0.225,0.235,0.335
6519,0.24,0.235,0.33
6520,0.23,0.27,0.335
6521,0.23,0.23,0.33
6522,0.24,0.245,0.335
6523,0.22,0.235,0.335
6524,0.23,0.25,0.33
6525,0.23,0.245,0.335
6526,0.235,0.235,0.33
6527,0.225,0.235,0.335
6528,0.23,0.24,0.335
6529,0.23,0.225,0.33
6530,0.23,0.24,0.335
6531,0.245,0.24,0.33
6532,0.235,0.245,0.335
6533,0.235,0.265,0.33
6534,0.225,0.235,0.335
6535,0.225,0.245,0.33
6536,0.23,0.24,0.34
6537,0.245,0.245,0.335
6538,0.235,0.24,0.335
6539,0.235,0.235,0.335
6540,0.24,0.225,0.33
6541,0.23,0.245,0.335
6542,0.23,0.235,0.33
6543,0.24,0.24,0.33
6544,0.225,0.24,0.34
6545,0.24,0.245,0.335
6546,0.255,0.235,0.33
6547,0.23,0.25,0.335
6548,0.23,0.24,0.335
6549,0.225,0.24,0.335
6550,0.235,0.235,0.335
6551,0.23,0.23,0.33
6552,0.23,0.245,0.335
6553,0.23,0.245,0.335
6554,0.24,0.235,0.33
6555,0.225,0.255,0.335
6556,0.23,0.235,0.335
6557,0.235,0.245,0.335
6558,0.225,0.225,0.335
6559,0.24,0.245,0.33
6560,0.225,0.245,0.33
6561,0.235,0.245,0.335
6562,0.235,0.255,0.345
6563,0.24,0.245,0.335
6564,0.24,0.25,0.33
6565,0.23,0.24,0.335
6566,0.235,0.24,0.335
6567,0.225,0.245,0.335
6568,0.23,0.235,0.335
6569,0.235,0.25,0.33
6570,0.235,0.245,0.335
6571,0.23,0.25,0.33
6572,0.23,0.235,0.33
6573,0.23,0.24,0.33
6574,0.23,0.24,0.33
6575,0.235,0.24,0.335
6576,0.225,0.25,0.335
6577,0.235,0.245,0.335
6578,0.23,0.25,0.33
6579,0.24,0.235,0.335
6580,0.23,0.235,0.33
6581,0.23,0.235,0.335
6582,0.23,0.235,0.33
6583,0.23,0.24,0.33
6584,0.225,0.235,0.335
6585,0.225,0.23,0.33
6586,0.23,0.225,0.335
6587,0.23,0.25,0.335
6588,0.225,0.25,0.33
6589,0.24,0.245,0.335
